ID,Shape_Length,Shape_Area,Depth_MAX,Dept_MEAN,Depth_STD,Depth_SUM,RingSlopeMEAN,RingSlopeSTD,DepthIndex,Compactness,IsSinkhole
63,579.608989,25113.91821,5.329162999999999,2.948379,1.475949,2954.275696,4.509998,2.41899,0.059608,0.738843,1
64,971.13075,45281.4431,3.391113,3.177626,0.606427,5767.391174,7.724919,4.4004199999999996,0.028248000000000002,0.45798999999999995,0
65,113.28296499999999,655.780375,3.128906,1.238335,0.691934,29.720032,6.787400999999999,4.773171,0.216579,0.34711,0
66,437.22634000000005,14611.26523,1.7684330000000001,1.124857,0.38235,654.6669919999999,2.391713,1.163841,0.025932999999999998,0.849354,0
67,1151.4772779999998,89706.18908,4.861389,2.650809,1.281464,9519.054138,3.046246,1.6545159999999999,0.028770999999999998,0.7314609999999999,1
68,644.734684,9578.505497,1.3442379999999998,0.8117880000000001,0.21589099999999997,312.538208,4.48476,3.075717,0.024346,0.15578599999999998,0
69,602.975619,27648.68435,2.4151,1.515902,0.54997,1684.1666260000002,3.060139,0.96559,0.025745,0.757857,1
70,1001.8717220000001,70483.5802,25.516113,9.347163,6.981771000000001,26415.08301,9.311952999999999,5.062981,0.17036199999999999,0.7215550000000001,1
71,386.943977,10269.34928,4.143187999999999,2.727594,1.024902,1126.496216,5.932011,3.456927,0.07247100000000001,0.761073,0
72,113.761234,783.232776,0.8828739999999999,0.620051,0.108931,20.46167,1.2625709999999999,0.6154430000000001,0.055919,0.67555,0
73,279.552394,3003.536128,2.977417,1.523253,0.7505470000000001,184.313599,7.937459,4.592716,0.0963,0.230648,0
74,183.385125,2603.666605,11.610657000000002,3.844878,2.909443,403.712219,7.7554289999999995,4.167161,0.40333600000000003,0.769333,1
75,477.50165499999997,11009.406420000001,1.7277220000000002,0.9513450000000001,0.303475,418.591858,2.362561,1.7311439999999998,0.029187,0.522912,0
76,672.420661,23387.29004,1.30426,0.85041,0.189863,790.880859,1.9516740000000001,1.1008120000000001,0.015116999999999998,0.356172,0
77,280.150433,5719.96368,1.186768,0.759742,0.197845,176.260254,2.0400970000000003,1.547293,0.027815,0.764941,0
78,357.43841499999996,9895.509369,3.8042599999999998,2.126466,0.913749,850.5864869999999,7.573937,2.564084,0.067788,0.791539,1
79,168.722029,2126.465123,4.429565,2.385335,1.070935,209.90948500000002,8.902122,3.837647,0.170269,0.716967,0
80,713.6412809999999,30614.240260000002,1.3927,1.326378,0.19375699999999998,1627.465881,7.755128,3.2052240000000003,0.014109,0.512824,0
81,833.8473019999999,49700.25277,12.360778999999999,4.907654,3.091161,9756.415588,5.684749,3.646464,0.098281,0.684582,1
82,183.17861000000002,2627.6736300000002,10.249329,3.590793,2.6581770000000002,380.624084,2.675463,3.482241,0.354416,0.851158,0
83,359.71137799999997,9846.338665000001,6.9368289999999995,1.584134,0.989123,627.316956,3.560281,1.553101,0.12391600000000001,0.765946,1
84,355.89570299999997,8705.379975,1.005798,0.677642,0.10068099999999999,239.88519300000002,7.187611,4.256838,0.019108,0.582752,0
85,149.31762,1602.404628,1.92688,1.232779,0.37548000000000004,80.130615,9.9524,4.485997,0.085324,0.623751,0
86,411.096834,8125.74868,3.2796019999999997,1.130786,0.535934,372.028625,2.700114,2.539382,0.06448999999999999,0.384115,0
87,818.701529,49310.61018,8.358582,4.203616,2.211783,8323.159424,5.87715,2.309503,0.066721,0.680546,1
88,762.7121,33410.03162,9.716797,4.974803,3.425852,6656.286682,9.349483,4.282063,0.09423,0.47058900000000004,0
89,102.810982,786.3444549999999,1.812805,1.064575,0.358365,35.130981,6.1230400000000005,3.038196,0.11459000000000001,0.683303,0
90,326.773613,5790.320696,2.965027,1.389993,0.707458,323.868469,6.432792,3.800237,0.069069,0.438271,0
91,296.177882,3319.528807,0.727112,0.574769,0.065492,76.44433599999999,1.760402,1.067536,0.022369999999999998,0.46291800000000005,0
92,345.050016,9030.60483,1.290283,0.9472389999999999,0.16888599999999998,343.8479,7.176972,4.241205,0.024066999999999998,0.796536,0
93,1389.751338,107005.6035,3.440125,2.050227,0.836335,8785.223938,4.109216,3.703788,0.018641,0.589753,1
94,504.95116900000005,5341.513848,2.195618,1.252576,0.529875,265.546021,6.258293,5.84398,0.053251,0.201707,0
95,295.079118,5368.777746,2.404907,1.13231,0.48076,244.57904100000002,2.1074919999999997,1.62121,0.058178999999999995,0.647886,0
96,1086.340612,9989.455345999999,0.841309,0.571505,0.072791,225.74444599999998,7.424289,6.046447,0.014921,0.383535,0
97,515.3637200000001,15021.01948,5.779541,2.367274,1.307823,1432.200867,8.272115,6.365602,0.083589,0.436592,0
98,106.94476599999999,841.8428960000001,3.5748290000000003,2.1434330000000004,0.9907530000000001,70.733276,7.209392,3.8001620000000003,0.21839499999999998,0.702903,0
99,120.48411499999999,512.2508280000001,1.190125,0.762595,0.18598499999999998,15.251892000000002,31.5941,13.078978999999999,0.093208,0.210633,0
100,199.572731,2184.095254,1.104614,0.7260850000000001,0.171286,63.89550799999999,2.619176,1.503506,0.041897000000000004,0.406436,0
101,337.96466499999997,8425.247269,2.138,1.1178270000000001,0.366071,375.589966,6.133022,2.728785,0.041288,0.812701,0
102,2061.697071,35582.90871,1.6576540000000002,0.9076620000000001,0.23855300000000002,1298.864807,18.321694,14.453934,0.015577,0.061511,0
103,778.175773,19860.566430000003,3.180237,1.909671,0.596525,1510.549377,7.728785,5.3967410000000005,0.040001,0.23293200000000003,0
104,120.057375,697.6859400000001,3.1104130000000003,1.353721,0.778787,37.904175,3.4713220000000002,3.0715060000000003,0.208733,0.345531,0
105,9329.716105,755105.5452,20.486877,5.052537,3.3134089999999996,152556.296,5.815298,4.131908,0.04179,0.172658,1
106,2146.497872,186367.1964,11.448547,3.911061,2.842878,29168.6936,3.453672,1.767255,0.047008,0.411591,1
107,173.623331,2248.802957,1.8139040000000002,1.053634,0.34736300000000003,94.827026,2.8207560000000003,1.231278,0.067802,0.664081,0
108,815.31711,21390.43693,2.2213130000000003,0.8749879999999999,0.212767,756.864807,4.711576999999999,2.931782,0.026922,0.370836,0
109,136.701069,1117.124909,1.6389770000000001,1.0085879999999998,0.347502,44.377869,4.4774080000000005,2.882816,0.086921,0.525075,0
110,932.6064349999999,32461.968439999997,1.6166989999999999,1.495751,0.313373,1944.475891,7.416509,4.183948,0.015905000000000002,0.257216,0
111,707.1421690000001,9533.019655,3.027039,1.541242,0.683913,588.754578,6.591857000000001,5.348126000000001,0.054955,0.117849,0
112,862.383694,44613.01355,9.28064,5.244498999999999,2.512142,9356.186523,8.859336,3.621895,0.07788400000000001,0.613736,1
113,446.977229,15673.800930000001,5.69519,3.424925,1.5067059999999999,2154.277893,6.827213,3.158083,0.080635,0.900897,1
114,743.557209,20504.69745,2.513794,1.4607430000000001,0.6193569999999999,1196.348816,5.3278739999999996,2.7526759999999997,0.031118,0.363983,1
115,416.558877,4280.846090999999,2.333191,1.018326,0.44344300000000003,170.060425,2.395196,2.851041,0.06321,0.138534,0
116,196.491524,772.32824,2.140686,1.2314379999999998,0.626486,39.406006,5.100444,4.840726999999999,0.13653800000000002,0.119848,0
117,139.10786000000002,793.165984,0.967957,0.6583899999999999,0.205353,20.410095000000002,7.2478,4.520472,0.060922000000000004,0.271497,0
118,113.08041399999999,768.187308,0.795349,0.629777,0.10356099999999999,18.893310999999997,8.572747999999999,5.570712,0.050866,0.490497,0
119,135.354749,560.410553,2.045227,1.027757,0.48815200000000003,22.610657,3.502819,2.77684,0.153141,0.216994,0
120,147.291951,912.9730800000001,1.124695,0.704412,0.166419,26.767639000000003,8.809116,9.336964,0.065979,0.35935900000000004,0
121,463.549225,15748.93044,0.859375,0.8385950000000001,0.09719,529.991943,8.068083,4.266822,0.012138,0.728897,0
122,273.959993,5615.3754770000005,1.6474,1.544891,0.279131,347.600403,7.248463,4.112104,0.038968,0.731072,0
123,1238.5028619999998,87825.02995,7.039124,3.5879849999999998,1.8185689999999999,12593.82813,7.2633779999999994,6.4931730000000005,0.042102999999999995,0.520369,1
124,214.26635,944.188542,0.8240360000000001,0.630832,0.089919,22.709961,1.941644,0.838419,0.047536,0.11121500000000001,0
125,385.03362400000003,9493.927126,3.5668330000000004,2.117928,0.86746,811.166443,8.468161,4.782082,0.064888,0.516984,0
126,339.526632,4026.741725,1.215271,0.726761,0.189201,118.46203600000001,1.8700080000000001,1.148428,0.033947000000000005,0.24864,0
127,115.627793,608.277893,1.461121,0.848308,0.21931399999999998,21.207703,5.180174,4.1009269999999995,0.105012,0.337826,0
128,262.40009100000003,5158.80718,3.406982,2.5856,0.702128,540.39032,15.315970000000002,6.626858,0.08408099999999999,0.717967,0
129,872.5604400000001,40841.41179,11.191345,5.383441,3.158346,8839.609314,10.25629,5.305455,0.09816,0.560761,1
130,203.821425,2927.1763379999998,2.665039,1.794798,0.606125,208.196594,11.555333000000001,5.349374,0.087314,0.596091,0
131,536.563054,8235.355474,1.445557,0.86774,0.277507,285.48645,4.99341,3.348564,0.028236,0.238145,0
132,214.1669,2700.465646,0.855957,0.65115,0.099105,69.021851,2.9969240000000004,2.74625,0.029197000000000004,0.539215,0
133,843.5089029999999,33509.32585,2.019348,1.112277,0.40203099999999997,1489.339355,1.5010629999999998,0.868007,0.019554,0.40601,1
134,289.33063500000003,5478.447647,1.158142,0.7850630000000001,0.179265,173.499023,2.299528,1.339812,0.027736,0.502815,0
135,207.89050500000002,2768.489778,1.407166,0.814346,0.207727,90.39245600000001,5.561256,5.632687000000001,0.047405,0.49832600000000005,0
136,129.180593,530.26077,1.508667,1.019727,0.386821,20.394531,9.702549000000001,5.31455,0.116132,0.22441,0
137,93.833417,550.451995,1.034058,0.769096,0.136213,16.920105,9.66237,4.407785,0.078125,0.484204,0
138,83.866426,528.4786780000001,0.926025,0.701654,0.111676,14.734741,2.514338,1.004166,0.071402,0.773038,0
139,728.480304,34513.42422,5.275513,3.5883260000000003,1.487028,4944.712585,7.110775,4.534653,0.050335000000000005,0.596717,0
140,322.16502,4729.223620000001,2.8470459999999997,1.006134,0.42634099999999997,190.159302,4.7374160000000005,3.681276,0.073384,0.291798,0
141,119.69625500000001,911.821566,1.33136,0.8447530000000001,0.259313,28.721619,6.471558,2.4203189999999997,0.078153,0.45219,0
142,4993.885671999999,704859.1101,27.429932,8.372502,6.075198,235937.0928,4.453708,2.769743,0.057913,0.350655,0
143,922.4052929999999,58389.46167999999,4.996765,2.486602,1.008208,5808.70282,4.437328,3.0072330000000003,0.036654,0.628731,0
144,303.283699,4599.825274,12.316589,3.763572,2.895407,681.206543,11.21457,7.144044999999999,0.32190100000000005,0.480012,1
145,175.766142,2355.244803,3.193054,1.40025,0.658886,133.023743,6.401105,2.6389400000000003,0.116625,0.749341,1
146,120.49811399999999,618.295578,1.09491,0.73422,0.17688900000000002,19.089722000000002,2.322331,1.613428,0.078052,0.25756399999999996,0
147,216.20444500000002,3409.263389,12.81134,4.701855,2.880211,653.557861,14.637315,6.089601999999999,0.38892600000000005,0.630908,1
148,736.222662,38835.294369999996,3.8699339999999998,2.2937939999999997,0.991798,3571.4379270000004,3.5369949999999997,1.584814,0.034809,0.667142,1
149,2720.624251,321567.3132,23.211121,9.31793,5.593505,119875.1682,6.511389,3.214783,0.072554,0.479479,1
150,129.064215,1169.2737650000001,2.727966,1.2754290000000001,0.577545,61.220581,4.049233999999999,2.769719,0.14141099999999998,0.6142489999999999,0
151,229.117531,3886.601279,2.798218,2.017791,0.6860350000000001,312.757629,13.016725,4.564573,0.079561,0.771117,0
152,1185.339583,104293.3409,7.280517999999999,3.8632910000000003,2.024721,16106.06,2.9885189999999997,1.1853049999999998,0.039961,0.735661,1
153,145.329652,1635.37068,1.215027,0.852856,0.200871,56.288513,3.4165330000000003,1.200668,0.05325800000000001,0.815153,0
154,930.6564900000001,11795.5061,3.500549,1.633119,0.738609,765.932983,4.308402,4.058378,0.057132,0.089789,0
155,160.46849,2012.2787859999999,2.619141,1.3559430000000001,0.552825,111.187317,4.998379,2.363238,0.103495,0.8463809999999999,1
156,533.572342,18027.02031,3.04303,1.8168330000000001,0.7304039999999999,1308.119812,6.472885,2.737161,0.040174,0.649026,1
157,200.031504,2979.1167920000003,10.021301,3.8178629999999996,2.518863,454.32574500000004,11.701333,4.918806,0.325449,0.706825,1
158,6738.021285,950787.9774,23.985229,9.713942,6.242115,369460.0538,6.109414,3.197858,0.043601999999999995,0.308702,0
159,163.60047,862.90745,1.518982,0.992139,0.29858,33.732727000000004,5.074439,2.21535,0.091659,0.310745,0
160,121.57163500000001,871.916157,2.6115720000000002,1.1018379999999999,0.513241,38.564331,8.177361,4.785289,0.156772,0.42678900000000003,0
161,320.36073700000003,4031.3310490000003,2.304443,1.274524,0.46039300000000005,201.37475600000002,7.316395,2.1876279999999997,0.064335,0.23997800000000002,0
162,669.3703360000001,29340.54944,0.542053,0.538497,0.034355000000000004,631.656616,9.774932000000002,4.2756989999999995,0.005609,0.625111,0
163,346.410526,4197.055077,4.190002,2.099883,1.08533,354.88024900000005,9.940963,4.310079,0.11464200000000001,0.268918,0
164,131.36683200000002,1104.072111,2.34314,1.3359379999999998,0.561146,56.109375,4.461679,3.093811,0.124998,0.48493500000000006,0
165,163.793211,2104.7622699999997,6.057983,2.37269,1.625909,208.796753,6.360217,3.241755,0.23406100000000002,0.900016,1
166,93.830679,619.006852,1.1168209999999998,0.834699,0.154145,20.032776000000002,7.486695,3.312497,0.079568,0.578711,0
167,193.503472,1048.900835,1.2584229999999998,0.7453420000000001,0.21044899999999997,31.304382,7.839796000000001,4.827765,0.068875,0.156924,0
168,2256.6843949999998,165868.7621,6.373779,2.5331490000000003,1.3995309999999999,16799.84625,2.339332,1.500649,0.027741000000000002,0.35623,0
169,369.851017,10129.571609999999,2.349915,1.4577120000000001,0.5458189999999999,588.915466,3.8374019999999995,2.2037619999999998,0.041387,0.763288,1
170,1420.1924589999999,106921.3944,10.122131,5.393746,2.55448,23090.6286,9.264145,6.694655,0.054871,0.45245799999999997,0
171,176.871524,2222.1248140000002,4.567017,2.915448,1.310179,259.474915,8.555264,8.532943,0.171732,0.655645,0
172,384.923146,11656.24272,1.933716,1.664182,0.28634699999999996,777.1729740000001,3.8808550000000004,3.4076470000000003,0.031748,0.921884,0
173,237.57307799999998,3622.6553329999997,1.097595,0.748848,0.172598,107.834167,2.716915,1.4531450000000001,0.032324,0.653404,0
174,887.5962609999999,19471.894630000003,3.3737790000000003,1.365169,0.641946,1064.831604,3.5640129999999997,2.892616,0.042856,0.19749,0
175,893.870828,21028.55438,6.956055,2.564155,1.514721,2156.454041,10.928004,5.793949,0.08502799999999999,0.27672199999999997,0
176,357.418776,2439.247805,1.7889400000000002,1.107365,0.415626,109.629089,8.952311,6.6849929999999995,0.064205,0.112676,0
177,499.32018700000003,16967.87585,5.348205999999999,2.295588,1.1572120000000001,1547.2265630000002,5.604362999999999,3.000741,0.072778,0.6360640000000001,0
178,94.417527,674.3234219999999,3.4452510000000003,1.6753740000000001,0.754644,45.235107,7.401654,4.148149,0.23517399999999997,0.748518,0
179,1476.912568,65256.446679999994,6.641967999999999,2.452419,1.7323400000000002,6400.81366,4.68332,3.671597,0.046088,0.45620299999999997,1
180,1101.254608,71318.40831,12.476685,5.91424,2.880497,16885.15649,5.450596,3.383487,0.082814,0.5133949999999999,0
181,117.62227299999999,671.5706769999999,2.112305,1.1335899999999999,0.550222,34.007690000000004,7.051877,3.770528,0.144482,0.402717,0
182,42791.64213,10140383.7,35.132996,11.416396,7.946333,4631003.813,4.708273,3.455797,0.019556,0.191984,0
183,468.554774,3915.85083,3.640503,1.5563200000000001,0.833377,241.22961400000003,5.145652,4.87708,0.103122,0.134811,0
184,260.508322,1786.485255,1.577942,0.808699,0.314442,56.608948,7.9228369999999995,6.759936,0.066175,0.15366400000000002,0
185,184.31933999999998,853.0229289999999,2.997925,1.7265490000000001,0.7647649999999999,55.249573,6.9805850000000005,5.8190040000000005,0.181946,0.140046,0
186,324.308327,7555.167603,2.0791630000000003,0.877819,0.301623,265.979248,1.948504,1.026805,0.0424,0.673479,1
187,313.222767,6702.252977,2.039246,1.382892,0.312776,369.232056,12.312761,9.748857000000001,0.044153,0.638987,0
188,385.557388,10382.02703,3.623047,1.9982380000000002,0.9202299999999999,835.263428,4.743558999999999,3.589143,0.063028,0.634937,0
189,955.1200880000001,26496.78372,1.348511,0.776055,0.234445,817.961853,4.112761,3.4754940000000003,0.014685,0.502799,0
190,95.550096,540.7053099999999,1.3979489999999999,1.014895,0.351032,22.327698,2.163993,2.170594,0.10656500000000001,0.45738,0
191,267.137193,5607.462363000001,2.425354,1.275128,0.530609,289.454041,3.202684,1.721798,0.057411000000000004,0.8757,1
192,131.944953,1011.2727050000001,0.9837040000000001,0.6895560000000001,0.154124,28.271790000000003,4.053585,1.750044,0.054832000000000006,0.45121700000000003,0
193,34231.571130000004,5913383.951,26.676331,8.2905,5.749584,1960835.915,7.845489,7.633961,0.019445,0.12620499999999998,0
194,249.68393799999998,4816.8864810000005,4.4791870000000005,2.605921,1.0986129999999998,505.548767,7.423877,5.103190000000001,0.114398,0.794429,0
195,1511.770384,94595.06569,3.235535,2.846941,0.7924770000000001,10750.04962,9.686611,5.875227,0.018647,0.34107600000000005,0
196,261.939505,1047.337333,1.7848509999999997,1.06864,0.41300699999999996,40.608337,6.703110000000001,5.461143,0.09776,0.080328,0
197,800.329994,7802.502372,2.6066279999999997,1.411412,0.5375,437.53759800000006,7.391983,5.689598,0.05230800000000001,0.074755,0
198,135.686586,1333.211532,1.213135,0.890516,0.21779600000000002,47.197327,3.3837230000000003,3.084693,0.058892999999999994,0.728535,0
199,160.366925,1970.9215,3.471863,2.32341,0.782686,183.549377,9.033812,3.3811709999999997,0.138622,0.7916479999999999,0
200,273.301309,2950.399156,1.268494,0.807371,0.192876,94.462463,4.4026760000000005,2.980069,0.041395,0.23144800000000001,0
201,1807.3457489999998,154757.3391,16.485901000000002,7.462922,4.938989,46225.336610000006,6.405837,3.6045629999999997,0.074283,0.376723,1
202,147.49925,893.099822,1.9921259999999998,1.1493389999999999,0.429259,40.226867999999996,5.081805,3.852267,0.11815999999999999,0.253319,0
203,549.5557759999999,20512.52925,3.733643,1.8988580000000002,0.880165,1553.266235,2.72542,1.479565,0.046209,0.693943,1
204,802.80983,47231.82665,8.685303,3.908523,2.425385,7391.017578,3.7718010000000004,1.7829009999999998,0.070839,0.835513,1
205,965.765066,36936.69354,2.763733,1.3145870000000002,0.611132,1939.015137,3.081702,1.763666,0.025490000000000002,0.308777,1
206,344.644932,6343.473406,9.208801,2.7166759999999996,1.96517,687.318909,5.507039,2.857548,0.204948,0.466,1
207,1444.281567,86936.49524,1.740479,1.6567319999999999,0.273365,5772.052672999999,8.600714,3.734393,0.010463,0.398329,0
208,247.354635,3478.271565,1.276184,0.8076300000000001,0.177804,111.452881,15.690914999999999,20.688004,0.038356,0.534349,0
209,184.626869,1494.092915,1.818054,1.1933040000000001,0.383627,68.018311,4.751172,4.348367,0.083372,0.266905,0
210,755.519898,32520.780580000002,3.501099,2.882162,0.979492,3752.574524,6.606433999999999,4.735861,0.034413,0.547637,0
211,191.61464099999998,2860.6182949999998,2.059021,1.104333,0.41701000000000005,125.89398200000001,3.65976,1.681819,0.068239,0.788495,1
212,308.253737,7279.8498930000005,1.99115,1.210876,0.380708,349.943176,5.940586,2.6599880000000002,0.041366,0.773698,1
213,88.1454,501.26899299999997,0.690674,0.585465,0.070662,11.12384,2.113555,1.0436370000000001,0.05468200000000001,0.642127,0
